,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_CODE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT_CODE,DESTINATION_AIRPORT_CODE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE,AIRPORT_CODE,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
3453119,2015,8,3,1,AS,14,N408AS,SEA,EWR,1550,1550.0,0.0,14.0,1604.0,305.0,285.0,266.0,2402,2330.0,5.0,2355,2335.0,-20.0,0,0,,,,,,,Alaska Airlines Inc.,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001
1400928,2015,3,31,2,UA,1062,N66808,DEN,SAN,1907,1907.0,0.0,12.0,1919.0,139.0,132.0,114.0,853,2013.0,6.0,2026,2019.0,-7.0,0,0,,,,,,,United Air Lines Inc.,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
4546033,2015,10,11,7,UA,15,N67058,11618,12173,915,910.0,-5.0,15.0,925.0,648.0,608.0,587.0,4962,1312.0,6.0,1403,1318.0,-45.0,0,0,,,,,,,United Air Lines Inc.,,,,,,,
5088135,2015,11,14,6,MQ,3106,N670MQ,DFW,DRO,1450,1514.0,24.0,10.0,1524.0,128.0,110.0,96.0,674,1600.0,4.0,1558,1604.0,6.0,0,0,,,,,,,American Eagle Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
5597675,2015,12,17,4,AA,853,N711UW,CLT,BUF,1630,1644.0,14.0,28.0,1712.0,103.0,99.0,69.0,546,1821.0,2.0,1813,1823.0,10.0,0,0,,,,,,,American Airlines Inc.,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
200945,2015,1,14,3,MQ,3113,N668MQ,MSN,DFW,618,613.0,-5.0,18.0,631.0,167.0,156.0,129.0,821,840.0,9.0,905,849.0,-16.0,0,0,,,,,,,American Eagle Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,USA,43.13986,-89.33751
2008629,2015,5,8,5,WN,393,N498WN,MDW,HOU,1150,1151.0,1.0,12.0,1203.0,155.0,171.0,153.0,937,1436.0,6.0,1425,1442.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
4513035,2015,10,8,4,DL,1709,N907DE,10397,10693,2309,2309.0,0.0,17.0,2326.0,66.0,66.0,40.0,214,2306.0,9.0,2315,2315.0,0.0,0,0,,,,,,,Delta Air Lines Inc.,,,,,,,
3796208,2015,8,24,1,WN,2949,N458WN,ATL,PIT,1005,1000.0,-5.0,27.0,1027.0,105.0,106.0,73.0,526,1140.0,6.0,1150,1146.0,-4.0,0,0,,,,,,,Southwest Airlines Co.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2844682,2015,6,28,7,B6,615,N946JB,JFK,SFO,1050,1049.0,-1.0,14.0,1103.0,380.0,356.0,328.0,2586,1331.0,14.0,1410,1345.0,-25.0,0,0,,,,,,,JetBlue Airways,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
3206374,2015,7,20,1,OO,6230,N706SK,COS,DEN,630,623.0,-7.0,11.0,634.0,43.0,37.0,17.0,73,651.0,9.0,713,700.0,-13.0,0,0,,,,,,,Skywest Airlines Inc.,COS,City of Colorado Springs Municipal Airport,Colorado Springs,CO,USA,38.80581,-104.70025
1137875,2015,3,15,7,AA,1486,N3GFAA,MIA,DCA,1835,1838.0,3.0,16.0,1854.0,157.0,158.0,133.0,919,2107.0,9.0,2112,2116.0,4.0,0,0,,,,,,,American Airlines Inc.,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
5623761,2015,12,19,6,AA,445,N163US,CLT,DEN,929,948.0,19.0,17.0,1005.0,225.0,218.0,193.0,1337,1118.0,8.0,1114,1126.0,12.0,0,0,,,,,,,American Airlines Inc.,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
117313,2015,1,8,4,EV,4971,N678CA,AUS,DTW,1248,1601.0,193.0,8.0,1609.0,167.0,179.0,161.0,1149,1950.0,10.0,1635,2000.0,205.0,0,0,,12.0,0.0,35.0,158.0,0.0,Atlantic Southeast Airlines,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66986999999999
3380651,2015,7,30,4,EV,5173,N867AS,DTW,CHS,1006,1006.0,0.0,16.0,1022.0,126.0,118.0,98.0,667,1200.0,4.0,1212,1204.0,-8.0,0,0,,,,,,,Atlantic Southeast Airlines,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
3871157,2015,8,28,5,WN,2423,N370SW,SMF,LAS,1800,1758.0,-2.0,10.0,1808.0,80.0,75.0,62.0,397,1910.0,3.0,1920,1913.0,-7.0,0,0,,,,,,,Southwest Airlines Co.,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999
4608626,2015,10,15,4,B6,159,N274JB,10721,14100,630,627.0,-3.0,19.0,646.0,88.0,78.0,56.0,280,742.0,3.0,758,745.0,-13.0,0,0,,,,,,,JetBlue Airways,,,,,,,
2867041,2015,6,29,1,DL,1538,N6715C,LAS,MSP,1610,1601.0,-9.0,17.0,1618.0,178.0,201.0,176.0,1299,2114.0,8.0,2108,2122.0,14.0,0,0,,,,,,,Delta Air Lines Inc.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
5211764,2015,11,22,7,DL,468,N703TW,SFO,JFK,1420,1418.0,-2.0,13.0,1431.0,330.0,311.0,293.0,2586,2224.0,5.0,2250,2229.0,-21.0,0,0,,,,,,,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
3292018,2015,7,25,6,MQ,3358,N505MQ,BUF,ORD,530,528.0,-2.0,14.0,542.0,108.0,104.0,79.0,473,601.0,11.0,618,612.0,-6.0,0,0,,,,,,,American Eagle Airlines Inc.,BUF,Buffalo Niagara International Airport,Buffalo,NY,USA,42.94052,-78.73217
884606,2015,2,27,5,AA,163,N783AA,JFK,SFO,1955,2043.0,48.0,23.0,2106.0,400.0,391.0,365.0,2586,11.0,3.0,2335,14.0,39.0,0,0,,0.0,0.0,27.0,12.0,0.0,American Airlines Inc.,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
2896197,2015,7,1,3,B6,117,N266JB,BOS,JFK,1140,1202.0,22.0,21.0,1223.0,79.0,72.0,47.0,187,1310.0,4.0,1259,1314.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0,JetBlue Airways,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
452917,2015,1,30,5,DL,2260,N140LL,ATL,SFO,1624,1621.0,-3.0,19.0,1640.0,328.0,316.0,281.0,2139,1821.0,16.0,1852,1837.0,-15.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2615937,2015,6,14,7,AA,209,N3JLAA,SFO,LAX,1835,1831.0,-4.0,14.0,1845.0,98.0,80.0,58.0,337,1943.0,8.0,2013,1951.0,-22.0,0,0,,,,,,,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
5662750,2015,12,21,1,WN,1033,N286WN,ISP,BWI,1750,1740.0,-10.0,11.0,1751.0,75.0,80.0,64.0,220,1855.0,5.0,1905,1900.0,-5.0,0,0,,,,,,,Southwest Airlines Co.,ISP,Long Island MacArthur Airport,Islip,NY,USA,40.79524,-73.10021
3477006,2015,8,5,3,EV,4568,N16987,LFT,IAH,530,527.0,-3.0,10.0,537.0,61.0,56.0,37.0,201,614.0,9.0,631,623.0,-8.0,0,0,,,,,,,Atlantic Southeast Airlines,LFT,Lafayette Regional Airport,Lafayette,LA,USA,30.20528,-91.98765999999999
2525894,2015,6,9,2,VX,25,N640VA,JFK,SFO,1155,1327.0,92.0,24.0,1351.0,370.0,359.0,331.0,2586,1622.0,4.0,1505,1626.0,81.0,0,0,,81.0,0.0,0.0,0.0,0.0,Virgin America,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
2089796,2015,5,13,3,WN,768,N965WN,DAL,LIT,1340,1357.0,17.0,11.0,1408.0,60.0,56.0,42.0,296,1450.0,3.0,1440,1453.0,13.0,0,0,,,,,,,Southwest Airlines Co.,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
4475903,2015,10,6,2,AA,537,N804AW,11278,11697,1720,1715.0,-5.0,24.0,1739.0,153.0,147.0,119.0,899,1938.0,4.0,1953,1942.0,-11.0,0,0,,,,,,,American Airlines Inc.,,,,,,,
1643129,2015,4,15,3,AA,1056,N3GSAA,LAX,AUS,1845,1838.0,-7.0,15.0,1853.0,168.0,172.0,149.0,1242,2322.0,8.0,2333,2330.0,-3.0,0,0,,,,,,,American Airlines Inc.,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
5493976,2015,12,10,4,WN,391,N235WN,BWI,BDL,2050,2059.0,9.0,9.0,2108.0,75.0,62.0,46.0,283,2154.0,7.0,2205,2201.0,-4.0,0,0,,,,,,,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
5136030,2015,11,17,2,EV,2832,N906EV,TYS,DFW,1629,1705.0,36.0,13.0,1718.0,159.0,145.0,121.0,771,1819.0,11.0,1808,1830.0,22.0,0,0,,0.0,0.0,0.0,22.0,0.0,Atlantic Southeast Airlines,TYS,McGhee Tyson Airport,Knoxville,TN,USA,35.812490000000004,-83.99286
1978112,2015,5,6,3,UA,720,N458UA,SFO,DEN,1505,1502.0,-3.0,15.0,1517.0,158.0,144.0,123.0,967,1820.0,6.0,1843,1826.0,-17.0,0,0,,,,,,,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
3597661,2015,8,12,3,WN,2146,N8327A,BWI,RDU,755,752.0,-3.0,15.0,807.0,75.0,70.0,50.0,255,857.0,5.0,910,902.0,-8.0,0,0,,,,,,,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
1131311,2015,3,15,7,DL,2174,N907DL,MCO,JFK,1200,1157.0,-3.0,30.0,1227.0,163.0,177.0,138.0,944,1445.0,9.0,1443,1454.0,11.0,0,0,,,,,,,Delta Air Lines Inc.,MCO,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603
1225415,2015,3,21,6,MQ,3680,N655MQ,MSN,ORD,550,545.0,-5.0,11.0,556.0,56.0,52.0,31.0,108,627.0,10.0,646,637.0,-9.0,0,0,,,,,,,American Eagle Airlines Inc.,MSN,Dane County Regional Airport,Madison,WI,USA,43.13986,-89.33751
5774949,2015,12,29,2,AA,1232,N473AA,TUS,ORD,643,,,,,211.0,,,1437,,,1114,,,0,1,B,,,,,,American Airlines Inc.,TUS,Tucson International Airport,Tucson,AZ,USA,32.11608,-110.94103
143537,2015,1,10,6,OO,4467,N807SK,BNA,SLC,725,726.0,1.0,20.0,746.0,235.0,233.0,201.0,1404,1007.0,12.0,1020,1019.0,-1.0,0,0,,,,,,,Skywest Airlines Inc.,BNA,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
2480333,2015,6,6,6,EV,5067,N605QX,ECP,ATL,1557,1551.0,-6.0,16.0,1607.0,69.0,68.0,45.0,240,1752.0,7.0,1806,1759.0,-7.0,0,0,,,,,,,Atlantic Southeast Airlines,ECP,Northwest Florida Beaches International Airport,Panama City,FL,USA,,
2561660,2015,6,11,4,EV,4525,N11107,IAH,XNA,1324,1315.0,-9.0,24.0,1339.0,98.0,96.0,68.0,438,1447.0,4.0,1502,1451.0,-11.0,0,0,,,,,,,Atlantic Southeast Airlines,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
734720,2015,2,18,3,OO,4460,N913EV,LWS,SLC,1205,1155.0,-10.0,11.0,1206.0,85.0,81.0,66.0,461,1412.0,4.0,1430,1416.0,-14.0,0,0,,,,,,,Skywest Airlines Inc.,LWS,Lewiston-Nez Perce County Airport,Lewiston,ID,USA,46.3745,-117.01539
4544563,2015,10,11,7,UA,1646,N13716,14908,13930,745,741.0,-4.0,20.0,801.0,248.0,235.0,211.0,1726,1332.0,4.0,1353,1336.0,-17.0,0,0,,,,,,,United Air Lines Inc.,,,,,,,
4643565,2015,10,17,6,AA,150,N473AA,11298,11540,845,841.0,-4.0,10.0,851.0,102.0,89.0,76.0,551,907.0,3.0,927,910.0,-17.0,0,0,,,,,,,American Airlines Inc.,,,,,,,
4474826,2015,10,6,2,WN,1689,N7741C,11259,10423,1615,1612.0,-3.0,9.0,1621.0,50.0,50.0,36.0,189,1657.0,5.0,1705,1702.0,-3.0,0,0,,,,,,,Southwest Airlines Co.,,,,,,,
3950787,2015,9,2,3,OO,5648,N718SK,BUR,SFO,1857,1951.0,54.0,39.0,2030.0,80.0,96.0,54.0,326,2124.0,3.0,2017,2127.0,70.0,0,0,,70.0,0.0,0.0,0.0,0.0,Skywest Airlines Inc.,BUR,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,USA,34.20062,-118.3585
5504060,2015,12,11,5,WN,700,N214WN,PHL,PBI,1420,1448.0,28.0,10.0,1458.0,170.0,136.0,120.0,951,1658.0,6.0,1710,1704.0,-6.0,0,0,,,,,,,Southwest Airlines Co.,PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
1032753,2015,3,9,1,WN,845,N263WN,SMF,SAN,1105,1105.0,0.0,8.0,1113.0,85.0,74.0,63.0,480,1216.0,3.0,1230,1219.0,-11.0,0,0,,,,,,,Southwest Airlines Co.,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999
753324,2015,2,19,4,EV,5737,N832AS,CAE,IAD,1431,1423.0,-8.0,11.0,1434.0,87.0,81.0,64.0,401,1538.0,6.0,1558,1544.0,-14.0,0,0,,,,,,,Atlantic Southeast Airlines,CAE,Columbia Metropolitan Airport,Columbia,SC,USA,33.93884,-81.11954
1065170,2015,3,11,3,AA,313,N581AA,DFW,DEN,1020,1018.0,-2.0,18.0,1036.0,126.0,114.0,88.0,641,1104.0,8.0,1126,1112.0,-14.0,0,0,,,,,,,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
125274,2015,1,8,4,UA,1602,N73299,IAH,LAS,2112,2110.0,-2.0,14.0,2124.0,212.0,179.0,157.0,1222,2201.0,8.0,2244,2209.0,-35.0,0,0,,,,,,,United Air Lines Inc.,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
454597,2015,1,30,5,OO,4819,N807SK,SEA,PHX,1757,,,,,167.0,,,1107,,,2144,,,0,1,C,,,,,,Skywest Airlines Inc.,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001
5085146,2015,11,14,6,DL,1754,N3769L,LAX,ATL,1115,1117.0,2.0,16.0,1133.0,254.0,240.0,218.0,1947,1811.0,6.0,1829,1817.0,-12.0,0,0,,,,,,,Delta Air Lines Inc.,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
5349654,2015,12,1,2,MQ,3436,N928MQ,MIA,GNV,1520,1512.0,-8.0,15.0,1527.0,73.0,69.0,50.0,294,1617.0,4.0,1633,1621.0,-12.0,0,0,,,,,,,American Eagle Airlines Inc.,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
1203826,2015,3,19,4,VX,347,N848VA,FLL,SFO,1735,1742.0,7.0,10.0,1752.0,390.0,365.0,345.0,2583,2037.0,10.0,2105,2047.0,-18.0,0,0,,,,,,,Virgin America,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
1184456,2015,3,18,3,AA,1414,N493AA,DFW,IAD,1505,1500.0,-5.0,11.0,1511.0,161.0,157.0,141.0,1172,1832.0,5.0,1846,1837.0,-9.0,0,0,,,,,,,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
2243097,2015,5,22,5,AA,933,N3DHAA,ORD,MIA,1845,1902.0,17.0,19.0,1921.0,202.0,172.0,146.0,1197,2247.0,7.0,2307,2254.0,-13.0,0,0,,,,,,,American Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
140935,2015,1,9,5,DL,993,N302NB,ATL,CRW,2044,2100.0,16.0,24.0,2124.0,76.0,81.0,55.0,363,2219.0,2.0,2200,2221.0,21.0,0,0,,5.0,0.0,16.0,0.0,0.0,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2629060,2015,6,15,1,B6,578,N658JB,SFO,FLL,1425,1430.0,5.0,40.0,1510.0,334.0,340.0,296.0,2584,2306.0,4.0,2259,2310.0,11.0,0,0,,,,,,,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
1459404,2015,4,4,6,AA,1559,N4YAAA,ATL,DFW,1115,1101.0,-14.0,25.0,1126.0,150.0,148.0,113.0,731,1219.0,10.0,1245,1229.0,-16.0,0,0,,,,,,,American Airlines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2358279,2015,5,30,6,B6,885,N318JB,JFK,RDU,755,747.0,-8.0,17.0,804.0,103.0,84.0,64.0,427,908.0,3.0,938,911.0,-27.0,0,0,,,,,,,JetBlue Airways,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
69400,2015,1,5,1,DL,1311,N349NB,CLT,ATL,1200,1158.0,-2.0,19.0,1217.0,86.0,66.0,42.0,226,1259.0,5.0,1326,1304.0,-22.0,0,0,,,,,,,Delta Air Lines Inc.,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
4506882,2015,10,8,4,DL,935,N924DN,13871,13487,1527,1524.0,-3.0,12.0,1536.0,69.0,67.0,51.0,282,1627.0,4.0,1636,1631.0,-5.0,0,0,,,,,,,Delta Air Lines Inc.,,,,,,,
1007614,2015,3,7,6,OO,2750,N907SW,FLG,PHX,1755,1859.0,64.0,32.0,1931.0,51.0,64.0,28.0,119,1959.0,4.0,1846,2003.0,77.0,0,0,,13.0,0.0,0.0,64.0,0.0,Skywest Airlines Inc.,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,USA,35.13845,-111.67121999999999
4544434,2015,10,11,7,EV,4154,N11539,13930,10792,737,730.0,-7.0,13.0,743.0,90.0,87.0,69.0,474,952.0,5.0,1007,957.0,-10.0,0,0,,,,,,,Atlantic Southeast Airlines,,,,,,,
128461,2015,1,9,5,WN,1106,N483WN,TPA,STL,800,755.0,-5.0,14.0,809.0,145.0,146.0,123.0,869,912.0,9.0,925,921.0,-4.0,0,0,,,,,,,Southwest Airlines Co.,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
3693559,2015,8,17,1,DL,387,N905DL,LGA,DTW,2055,2047.0,-8.0,20.0,2107.0,125.0,100.0,73.0,502,2220.0,7.0,2300,2227.0,-33.0,0,0,,,,,,,Delta Air Lines Inc.,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
2452408,2015,6,4,4,DL,2811,N910DL,ATL,DAY,2120,2119.0,-1.0,12.0,2131.0,96.0,85.0,66.0,432,2237.0,7.0,2256,2244.0,-12.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2556516,2015,6,11,4,UA,884,N547UA,IAD,LAX,820,839.0,19.0,15.0,854.0,320.0,326.0,292.0,2288,1046.0,19.0,1040,1105.0,25.0,0,0,,6.0,0.0,19.0,0.0,0.0,United Air Lines Inc.,IAD,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
4089893,2015,9,11,5,F9,1456,N943FR,LAS,ATL,2225,2216.0,-9.0,14.0,2230.0,235.0,236.0,214.0,1747,504.0,8.0,520,512.0,-8.0,0,0,,,,,,,Frontier Airlines Inc.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
1985745,2015,5,7,4,US,2040,N941UW,MCO,PHL,610,604.0,-6.0,18.0,622.0,142.0,147.0,122.0,861,824.0,7.0,832,831.0,-1.0,0,0,,,,,,,US Airways Inc.,MCO,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603
2415553,2015,6,2,2,F9,1169,N948FR,CVG,MCO,1755,1903.0,68.0,10.0,1913.0,125.0,128.0,111.0,757,2104.0,7.0,2000,2111.0,71.0,0,0,,3.0,0.0,16.0,52.0,0.0,Frontier Airlines Inc.,CVG,Cincinnati/Northern Kentucky International Airport,Covington,KY,USA,39.04614,-84.66216999999999
4062425,2015,9,10,4,WN,2753,N485WN,MDW,BUF,905,900.0,-5.0,11.0,911.0,80.0,75.0,61.0,468,1112.0,3.0,1125,1115.0,-10.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
3352486,2015,7,28,2,WN,653,N485WN,MDW,BUF,1630,1742.0,72.0,12.0,1754.0,85.0,81.0,64.0,468,1958.0,5.0,1855,2003.0,68.0,0,0,,0.0,0.0,68.0,0.0,0.0,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
1096467,2015,3,13,5,DL,2388,N321NB,SNA,MSP,800,754.0,-6.0,14.0,808.0,211.0,210.0,193.0,1522,1321.0,3.0,1331,1324.0,-7.0,0,0,,,,,,,Delta Air Lines Inc.,SNA,John Wayne Airport (Orange County Airport),Santa Ana,CA,USA,33.67566,-117.86822
886467,2015,2,28,6,MQ,3411,N8EGMQ,DSM,ORD,546,,,,,89.0,,,299,,,715,,,0,1,A,,,,,,American Eagle Airlines Inc.,DSM,Des Moines International Airport,Des Moines,IA,USA,41.534929999999996,-93.66068
784779,2015,2,21,6,MQ,3348,N610MQ,DFW,ABI,1435,1430.0,-5.0,20.0,1450.0,47.0,52.0,30.0,158,1520.0,2.0,1522,1522.0,0.0,0,0,,,,,,,American Eagle Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
1102854,2015,3,13,5,DL,2471,N674DL,ATL,AUS,1410,1407.0,-3.0,22.0,1429.0,150.0,142.0,114.0,813,1523.0,6.0,1540,1529.0,-11.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3407629,2015,7,31,5,EV,5221,N750EV,LGA,RIC,1927,2018.0,51.0,18.0,2036.0,102.0,73.0,49.0,292,2125.0,6.0,2109,2131.0,22.0,0,0,,0.0,0.0,0.0,22.0,0.0,Atlantic Southeast Airlines,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
5091042,2015,11,14,6,AA,366,N3LRAA,ORD,BOS,1845,1845.0,0.0,17.0,1902.0,142.0,126.0,105.0,867,2147.0,4.0,2207,2151.0,-16.0,0,0,,,,,,,American Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
3787628,2015,8,23,7,EV,2713,N685AE,SHV,DFW,1816,1807.0,-9.0,8.0,1815.0,63.0,63.0,41.0,190,1856.0,14.0,1919,1910.0,-9.0,0,0,,,,,,,Atlantic Southeast Airlines,SHV,Shreveport Regional Airport,Shreveport,LA,USA,32.44663,-93.8256
2477971,2015,6,6,6,WN,2773,N8606C,MDW,RDU,1315,1325.0,10.0,10.0,1335.0,110.0,98.0,85.0,632,1600.0,3.0,1605,1603.0,-2.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
3761231,2015,8,21,5,OO,6456,N924SW,DEN,IDA,2200,2159.0,-1.0,15.0,2214.0,99.0,99.0,79.0,458,2333.0,5.0,2339,2338.0,-1.0,0,0,,,,,,,Skywest Airlines Inc.,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
3707510,2015,8,18,2,UA,420,N467UA,IAH,SNA,1755,1833.0,38.0,11.0,1844.0,207.0,189.0,173.0,1346,1937.0,5.0,1922,1942.0,20.0,0,0,,0.0,0.0,15.0,5.0,0.0,United Air Lines Inc.,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
5027087,2015,11,10,2,AA,695,N150UW,PHX,LAX,1800,1834.0,34.0,11.0,1845.0,90.0,83.0,65.0,370,1850.0,7.0,1830,1857.0,27.0,0,0,,0.0,0.0,27.0,0.0,0.0,American Airlines Inc.,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
2524737,2015,6,9,2,WN,3953,N8626B,SAN,DEN,1045,1043.0,-2.0,7.0,1050.0,140.0,118.0,106.0,853,1336.0,5.0,1405,1341.0,-24.0,0,0,,,,,,,Southwest Airlines Co.,SAN,San Diego International Airport (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
5647584,2015,12,20,7,AA,1981,N809AW,TPA,CLT,1905,1855.0,-10.0,12.0,1907.0,100.0,108.0,78.0,507,2025.0,18.0,2045,2043.0,-2.0,0,0,,,,,,,American Airlines Inc.,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
1466465,2015,4,4,6,WN,160,N920WN,MDW,BWI,2005,2028.0,23.0,10.0,2038.0,100.0,93.0,79.0,611,2257.0,4.0,2245,2301.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
4675913,2015,10,19,1,UA,1167,N78438,11618,12892,1140,1143.0,3.0,15.0,1158.0,359.0,340.0,319.0,2454,1417.0,6.0,1439,1423.0,-16.0,0,0,,,,,,,United Air Lines Inc.,,,,,,,
3537117,2015,8,8,6,WN,1139,N280WN,LAS,MCI,1345,1410.0,25.0,10.0,1420.0,160.0,149.0,135.0,1139,1835.0,4.0,1825,1839.0,14.0,0,0,,,,,,,Southwest Airlines Co.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
887590,2015,2,28,6,WN,2492,N216WR,BOS,BWI,700,659.0,-1.0,22.0,721.0,110.0,106.0,68.0,369,829.0,16.0,850,845.0,-5.0,0,0,,,,,,,Southwest Airlines Co.,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
3464979,2015,8,4,2,WN,900,N765SW,RDU,HOU,1020,1017.0,-3.0,7.0,1024.0,160.0,151.0,139.0,1050,1143.0,5.0,1200,1148.0,-12.0,0,0,,,,,,,Southwest Airlines Co.,RDU,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
